
 32,20000   0,05384   0,03349   0,10341   0,00152   0,07705   0,06524   0,05576 
 32,30000   0,05422   0,03390   0,10376   0,00177   0,07752   0,06572   0,05615 
 32,40000   0,05463   0,03431   0,10418   0,00223   0,07800   0,06621   0,05659 
 32,50000   0,05499   0,03470   0,10461   0,00247   0,07855   0,06668   0,05700 
 32,60000   0,05548   0,03520   0,10506   0,00287   0,07905   0,06712   0,05746 
 32,70000   0,05582   0,03568   0,10544   0,00324   0,07961   0,06750   0,05788 
 32,80000   0,05618   0,03601   0,10592   0,00360   0,08016   0,06798   0,05831 
 32,90000   0,05655   0,03652   0,10621   0,00388   0,08070   0,06853   0,05873 
 33,00000   0,05688   0,03694   0,10660   0,00389   0,08123   0,06904   0,05910 
 33,10000   0,05735   0,03735   0,10694   0,00395   0,08174   0,06956   0,05948 
 33,20000   0,05776   0,03777   0,10726   0,00412   0,08218   0,07002   0,05985 
 33,30000   0,05818   0,03830   0,10774   0,00436   0,08275   0,07044   0,06029 
 33,40000   0,05861   0,03871   0,10817   0,00453   0,08318   0,07085   0,06067 
 33,50000   0,05907   0,03917   0,10856   0,00481   0,08376   0,07122   0,06110 
 33,60000   0,05938   0,03968   0,10898   0,00526   0,08425   0,07176   0,06155 
 33,70000   0,05970   0,04013   0,10935   0,00572   0,08474   0,07224   0,06198 
 33,80000   0,06013   0,04052   0,10973   0,00609   0,08532   0,07270   0,06241 
 33,90000   0,06042   0,04106   0,11015   0,00649   0,08585   0,07307   0,06284 
 34,00000   0,06091   0,04153   0,11047   0,00689   0,08642   0,07357   0,06330 
 34,10000   0,06148   0,04203   0,11072   0,00746   0,08689   0,07407   0,06377 
 34,20000   0,06179   0,04262   0,11114   0,00808   0,08742   0,07457   0,06427 
 34,30000   0,06211   0,04300   0,11153   0,00855   0,08799   0,07507   0,06471 
 34,40000   0,06245   0,04354   0,11196   0,00910   0,08848   0,07551   0,06517 
 34,50000   0,06284   0,04384   0,11220   0,00957   0,08903   0,07589   0,06556 
 34,60000   0,06322   0,04439   0,11258   0,01014   0,08962   0,07636   0,06605 
 34,70000   0,06357   0,04475   0,11290   0,01068   0,09008   0,07689   0,06648 
 34,80000   0,06398   0,04532   0,11325   0,01130   0,09065   0,07735   0,06698 
 34,90000   0,06431   0,04575   0,11359   0,01179   0,09113   0,07778   0,06739 
 35,00000   0,06467   0,04625   0,11401   0,01230   0,09153   0,07818   0,06782 
 35,10000   0,06503   0,04673   0,11428   0,01293   0,09210   0,07862   0,06828 
 35,20000   0,06538   0,04713   0,11464   0,01341   0,09250   0,07901   0,06868 
 35,30000   0,06584   0,04770   0,11494   0,01391   0,09294   0,07946   0,06913 
 35,40000   0,06609   0,04807   0,11526   0,01442   0,09343   0,07983   0,06952 
 35,50000   0,06663   0,04857   0,11567   0,01490   0,09396   0,08030   0,07000 
 35,60000   0,06693   0,04902   0,11595   0,01551   0,09441   0,08067   0,07042 
 35,70000   0,06731   0,04950   0,11632   0,01605   0,09493   0,08110   0,07087 
 35,80000   0,06777   0,05006   0,11656   0,01660   0,09545   0,08150   0,07132 
 35,90000   0,06814   0,05048   0,11681   0,01715   0,09599   0,08196   0,07176 
 36,00000   0,06861   0,05093   0,11723   0,01760   0,09654   0,08236   0,07221 
 36,10000   0,06885   0,05142   0,11753   0,01811   0,09711   0,08273   0,07263 
 36,20000   0,06930   0,05181   0,11793   0,01871   0,09762   0,08319   0,07309 
 36,30000   0,06961   0,05222   0,11822   0,01928   0,09801   0,08364   0,07350 
 36,40000   0,07007   0,05273   0,11855   0,01980   0,09848   0,08408   0,07395 
 36,50000   0,07047   0,05315   0,11885   0,02033   0,09896   0,08455   0,07438 
 36,60000   0,07079   0,05355   0,11926   0,02074   0,09941   0,08500   0,07479 
 36,70000   0,07122   0,05410   0,11943   0,02125   0,10000   0,08540   0,07523 
 36,80000   0,07156   0,05458   0,11969   0,02170   0,10053   0,08581   0,07565 
 36,90000   0,07178   0,05495   0,12012   0,02222   0,10101   0,08635   0,07607 
 37,00000   0,07219   0,05540   0,12033   0,02274   0,10155   0,08661   0,07647 
 37,10000   0,07262   0,05584   0,12069   0,02326   0,10206   0,08700   0,07691 
 37,20000   0,07297   0,05630   0,12109   0,02371   0,10251   0,08742   0,07734 
 37,30000   0,07331   0,05681   0,12134   0,02427   0,10307   0,08790   0,07778 
 37,40000   0,07367   0,05712   0,12151   0,02477   0,10355   0,08835   0,07816 
 37,50000   0,07404   0,05762   0,12187   0,02515   0,10402   0,08869   0,07856 
 37,60000   0,07446   0,05812   0,12220   0,02563   0,10452   0,08914   0,07901 
 37,70000   0,07485   0,05851   0,12261   0,02615   0,10498   0,08950   0,07943 
 37,80000   0,07521   0,05904   0,12299   0,02669   0,10548   0,08996   0,07989 
 37,90000   0,07564   0,05941   0,12321   0,02710   0,10605   0,09042   0,08031 
 38,00000   0,07602   0,05998   0,12349   0,02759   0,10647   0,09070   0,08071 
 38,10000   0,07633   0,06036   0,12377   0,02809   0,10696   0,09107   0,08110 
 38,20000   0,07680   0,06074   0,12404   0,02858   0,10755   0,09148   0,08153 
 38,30000   0,07715   0,06123   0,12437   0,02904   0,10795   0,09182   0,08193 
 38,40000   0,07755   0,06176   0,12463   0,02944   0,10837   0,09223   0,08233 
 38,50000   0,07780   0,06221   0,12489   0,02986   0,10883   0,09268   0,08271 
 38,60000   0,07834   0,06264   0,12521   0,03034   0,10925   0,09302   0,08313 
 38,70000   0,07860   0,06312   0,12549   0,03076   0,10974   0,09336   0,08351 
 38,80000   0,07897   0,06353   0,12584   0,03123   0,11014   0,09367   0,08390 
 38,90000   0,07935   0,06399   0,12617   0,03179   0,11065   0,09414   0,08435 
 39,00000   0,07976   0,06452   0,12637   0,03216   0,11117   0,09458   0,08476 
 39,10000   0,08006   0,06490   0,12669   0,03261   0,11161   0,09493   0,08513 
 39,20000   0,08046   0,06533   0,12696   0,03314   0,11204   0,09529   0,08554 
 39,30000   0,08081   0,06585   0,12734   0,03360   0,11238   0,09551   0,08591 
 39,40000   0,08113   0,06619   0,12762   0,03401   0,11277   0,09567   0,08623 
 39,50000   0,08142   0,06667   0,12795   0,03449   0,11313   0,09600   0,08661 
 39,60000   0,08189   0,06715   0,12831   0,03489   0,11355   0,09629   0,08701 
 39,70000   0,08223   0,06771   0,12849   0,03537   0,11411   0,09674   0,08744 
 39,80000   0,08261   0,06814   0,12874   0,03578   0,11455   0,09709   0,08782 
 39,90000   0,08296   0,06856   0,12907   0,03627   0,11497   0,09740   0,08820 
 40,00000   0,08322   0,06892   0,12938   0,03681   0,11535   0,09773   0,08857 
 40,10000   0,08349   0,06943   0,12968   0,03727   0,11579   0,09805   0,08895 
 40,20000   0,08383   0,06981   0,12995   0,03775   0,11622   0,09832   0,08931 
 40,30000   0,08413   0,07032   0,13028   0,03826   0,11662   0,09870   0,08972 
 40,40000   0,08447   0,07086   0,13057   0,03883   0,11702   0,09921   0,09016 
 40,50000   0,08487   0,07122   0,13087   0,03920   0,11756   0,09944   0,09053 
 40,60000   0,08521   0,07153   0,13118   0,03963   0,11802   0,09975   0,09089 
 40,70000   0,08559   0,07216   0,13160   0,04010   0,11836   0,10000   0,09130 
 40,80000   0,08593   0,07254   0,13190   0,04059   0,11869   0,10028   0,09165 
 40,90000   0,08624   0,07305   0,13214   0,04108   0,11916   0,10058   0,09204 
 41,00000   0,08651   0,07347   0,13253   0,04152   0,11935   0,10092   0,09238 
 41,10000   0,08696   0,07392   0,13275   0,04192   0,11943   0,10115   0,09269 
 41,20000   0,08716   0,07436   0,13313   0,04240   0,11971   0,10141   0,09303 
 41,30000   0,08745   0,07482   0,13352   0,04288   0,12026   0,10169   0,09344 
 41,40000   0,08784   0,07520   0,13378   0,04338   0,12071   0,10209   0,09383 
 41,50000   0,08813   0,07568   0,13421   0,04390   0,12120   0,10237   0,09425 
 41,60000   0,08835   0,07620   0,13450   0,04435   0,12153   0,10268   0,09460 
 41,70000   0,08871   0,07656   0,13489   0,04485   0,12191   0,10298   0,09498 
 41,80000   0,08921   0,07690   0,13525   0,04534   0,12236   0,10321   0,09538 
 41,90000   0,08950   0,07751   0,13546   0,04581   0,12270   0,10357   0,09576 
 42,00000   0,08971   0,07789   0,13587   0,04628   0,12318   0,10387   0,09613 
 42,10000   0,09004   0,07844   0,13621   0,04675   0,12360   0,10413   0,09653 
 42,20000   0,09022   0,07897   0,13660   0,04726   0,12403   0,10440   0,09691 
 42,30000   0,09061   0,07934   0,13688   0,04772   0,12443   0,10463   0,09727 
 42,40000   0,09094   0,07986   0,13720   0,04832   0,12471   0,10505   0,09768 
 42,50000   0,09144   0,08036   0,13748   0,04876   0,12523   0,10532   0,09810 
 42,60000   0,09162   0,08078   0,13779   0,04925   0,12566   0,10553   0,09844 
 42,70000   0,09195   0,08125   0,13809   0,04972   0,12596   0,10570   0,09878 
 42,80000   0,09227   0,08182   0,13851   0,05021   0,12644   0,10600   0,09921 
 42,90000   0,09260   0,08227   0,13878   0,05069   0,12684   0,10612   0,09955 
 43,00000   0,09281   0,08267   0,13905   0,05110   0,12726   0,10649   0,09990 
 43,10000   0,09303   0,08308   0,13931   0,05161   0,12770   0,10677   0,10025 
 43,20000   0,09337   0,08362   0,13965   0,05206   0,12806   0,10688   0,10061 
 43,30000   0,09368   0,08405   0,13991   0,05267   0,12852   0,10717   0,10100 
 43,40000   0,09398   0,08456   0,14032   0,05315   0,12891   0,10756   0,10142 
 43,50000   0,09432   0,08502   0,14058   0,05358   0,12932   0,10780   0,10177 
 43,60000   0,09468   0,08556   0,14089   0,05413   0,12977   0,10810   0,10219 
 43,70000   0,09491   0,08604   0,14129   0,05459   0,13023   0,10844   0,10258 
 43,80000   0,09516   0,08646   0,14156   0,05513   0,13058   0,10867   0,10293 
 43,90000   0,09552   0,08687   0,14182   0,05559   0,13105   0,10916   0,10333 
 44,00000   0,09580   0,08735   0,14213   0,05613   0,13136   0,10948   0,10371 
 44,10000   0,09618   0,08775   0,14250   0,05655   0,13189   0,10977   0,10411 
 44,20000   0,09639   0,08815   0,14268   0,05708   0,13222   0,11012   0,10444 
 44,30000   0,09665   0,08867   0,14312   0,05764   0,13269   0,11050   0,10488 
 44,40000   0,09706   0,08905   0,14330   0,05818   0,13309   0,11077   0,10524 
 44,50000   0,09736   0,08954   0,14361   0,05863   0,13365   0,11126   0,10568 
 44,60000   0,09750   0,09000   0,14384   0,05915   0,13404   0,11179   0,10605 
 44,70000   0,09790   0,09036   0,14427   0,05959   0,13447   0,11225   0,10647 
 44,80000   0,09815   0,09082   0,14461   0,06010   0,13477   0,11276   0,10687 
 44,90000   0,09843   0,09111   0,14489   0,06073   0,13524   0,11322   0,10727 
 45,00000   0,09864   0,09154   0,14528   0,06112   0,13559   0,11368   0,10764 
 45,10000   0,09898   0,09192   0,14565   0,06166   0,13599   0,11411   0,10805 
 45,20000   0,09920   0,09247   0,14598   0,06213   0,13651   0,11453   0,10847 
 45,30000   0,09967   0,09285   0,14624   0,06276   0,13688   0,11489   0,10888 
 45,40000   0,09993   0,09324   0,14658   0,06326   0,13726   0,11527   0,10926 
 45,50000   0,10021   0,09366   0,14695   0,06368   0,13777   0,11563   0,10965 
 45,60000   0,10049   0,09414   0,14718   0,06417   0,13829   0,11608   0,11006 
 45,70000   0,10083   0,09458   0,14751   0,06466   0,13873   0,11644   0,11046 
 45,80000   0,10108   0,09495   0,14787   0,06520   0,13931   0,11695   0,11089 
 45,90000   0,10146   0,09540   0,14817   0,06578   0,13990   0,11717   0,11131 
 46,00000   0,10174   0,09572   0,14846   0,06632   0,14036   0,11756   0,11169 
 46,10000   0,10209   0,09616   0,14876   0,06672   0,14087   0,11788   0,11208 
 46,20000   0,10234   0,09668   0,14903   0,06730   0,14134   0,11825   0,11249 
 46,30000   0,10257   0,09704   0,14933   0,06783   0,14194   0,11863   0,11289 
 46,40000   0,10284   0,09749   0,14967   0,06834   0,14258   0,11892   0,11331 
 46,50000   0,10317   0,09782   0,14980   0,06884   0,14316   0,11917   0,11366 
 46,60000   0,10356   0,09829   0,15014   0,06935   0,14382   0,11960   0,11413 
 46,70000   0,10404   0,09872   0,15055   0,06988   0,14433   0,12006   0,11460 
 46,80000   0,10452   0,09908   0,15077   0,07046   0,14486   0,12048   0,11503 
 46,90000   0,10510   0,09954   0,15105   0,07084   0,14541   0,12081   0,11546 
 47,00000   0,10551   0,09993   0,15138   0,07132   0,14591   0,12122   0,11588 
 47,10000   0,10585   0,10029   0,15162   0,07188   0,14651   0,12155   0,11628 
 47,20000   0,10647   0,10074   0,15188   0,07242   0,14704   0,12189   0,11674 
 47,30000   0,10699   0,10102   0,15214   0,07295   0,14764   0,12212   0,11714 
 47,40000   0,10775   0,10156   0,15246   0,07337   0,14814   0,12246   0,11762 
 47,50000   0,10846   0,10200   0,15275   0,07387   0,14882   0,12288   0,11813 
 47,60000   0,10893   0,10245   0,15299   0,07434   0,14941   0,12330   0,11857 
 47,70000   0,10966   0,10281   0,15331   0,07485   0,14996   0,12368   0,11904 
 47,80000   0,11013   0,10323   0,15356   0,07545   0,15054   0,12400   0,11948 
 47,90000   0,11071   0,10372   0,15390   0,07599   0,15112   0,12433   0,11996 
 48,00000   0,11130   0,10408   0,15410   0,07641   0,15176   0,12466   0,12039 
 48,10000   0,11173   0,10458   0,15424   0,07692   0,15235   0,12504   0,12081 
 48,20000   0,11227   0,10499   0,15460   0,07735   0,15298   0,12532   0,12125 
 48,30000   0,11279   0,10537   0,15475   0,07781   0,15355   0,12565   0,12166 
 48,40000   0,11321   0,10572   0,15510   0,07829   0,15416   0,12600   0,12208 
 48,50000   0,11388   0,10620   0,15531   0,07876   0,15460   0,12639   0,12252 
 48,60000   0,11417   0,10666   0,15552   0,07925   0,15517   0,12676   0,12292 
 48,70000   0,11472   0,10729   0,15578   0,07977   0,15569   0,12696   0,12337 
 48,80000   0,11521   0,10782   0,15598   0,08022   0,15616   0,12725   0,12377 
 48,90000   0,11546   0,10838   0,15585   0,08075   0,15673   0,12762   0,12413 
 49,00000   0,11597   0,10887   0,15556   0,08127   0,15717   0,12783   0,12445 
 49,10000   0,11636   0,10954   0,15582   0,08179   0,15765   0,12821   0,12489 
 49,20000   0,11679   0,11013   0,15613   0,08219   0,15811   0,12839   0,12529 
 49,30000   0,11712   0,11052   0,15640   0,08268   0,15851   0,12869   0,12565 
 49,40000   0,11741   0,11110   0,15666   0,08315   0,15906   0,12908   0,12608 
 49,50000   0,11767   0,11163   0,15699   0,08357   0,15962   0,12925   0,12646 
 49,60000   0,11792   0,11220   0,15719   0,08403   0,16002   0,12964   0,12683 
 49,70000   0,11826   0,11258   0,15745   0,08454   0,16045   0,12988   0,12719 
 49,80000   0,11862   0,11317   0,15758   0,08505   0,16086   0,13019   0,12758 
 49,90000   0,11892   0,11362   0,15798   0,08552   0,16125   0,13047   0,12796 
 50,00000   0,11909   0,11407   0,15814   0,08599   0,16165   0,13079   0,12829 
 50,10000   0,11943   0,11452   0,15849   0,08643   0,16214   0,13113   0,12869 
 50,20000   0,11979   0,11494   0,15874   0,08679   0,16257   0,13129   0,12902 
 50,30000   0,11999   0,11529   0,15894   0,08728   0,16292   0,13158   0,12933 
 50,40000   0,12030   0,11569   0,15943   0,08781   0,16334   0,13201   0,12976 
 50,50000   0,12049   0,11604   0,15957   0,08835   0,16380   0,13240   0,13011 
 50,60000   0,12083   0,11653   0,15987   0,08881   0,16418   0,13276   0,13050 
 50,70000   0,12097   0,11695   0,16006   0,08930   0,16466   0,13311   0,13084 
 50,80000   0,12124   0,11735   0,16031   0,08978   0,16504   0,13342   0,13119 
 50,90000   0,12156   0,11775   0,16066   0,09029   0,16537   0,13367   0,13155 
 51,00000   0,12186   0,11804   0,16094   0,09068   0,16590   0,13406   0,13191 
 51,10000   0,12204   0,11842   0,16113   0,09114   0,16633   0,13437   0,13224 
 51,20000   0,12246   0,11875   0,16140   0,09153   0,16656   0,13467   0,13256 
 51,30000   0,12267   0,11917   0,16176   0,09201   0,16707   0,13494   0,13293 
 51,40000   0,12298   0,11968   0,16194   0,09253   0,16759   0,13535   0,13335 
 51,50000   0,12321   0,12034   0,16213   0,09301   0,16794   0,13555   0,13370 
 51,60000   0,12337   0,12076   0,16244   0,09352   0,16833   0,13588   0,13405 
 51,70000   0,12374   0,12110   0,16256   0,09399   0,16876   0,13630   0,13441 
 51,80000   0,12398   0,12158   0,16280   0,09445   0,16914   0,13650   0,13474 
 51,90000   0,12411   0,12205   0,16319   0,09480   0,16955   0,13663   0,13506 
 52,00000   0,12436   0,12245   0,16352   0,09534   0,16988   0,13698   0,13542 
 52,10000   0,12471   0,12281   0,16364   0,09570   0,17030   0,13737   0,13575 
 52,20000   0,12491   0,12320   0,16380   0,09613   0,17062   0,13767   0,13606 
 52,30000   0,12520   0,12358   0,16400   0,09653   0,17090   0,13788   0,13635 
 52,40000   0,12538   0,12396   0,16422   0,09694   0,17135   0,13827   0,13669 
 52,50000   0,12567   0,12446   0,16458   0,09730   0,17154   0,13855   0,13702 
 52,60000   0,12587   0,12481   0,16478   0,09768   0,17184   0,13881   0,13730 
 52,70000   0,12610   0,12515   0,16498   0,09811   0,17215   0,13909   0,13760 
 52,80000   0,12642   0,12545   0,16517   0,09853   0,17238   0,13943   0,13790 
 52,90000   0,12659   0,12590   0,16543   0,09894   0,17279   0,13974   0,13823 
 53,00000   0,12687   0,12633   0,16552   0,09927   0,17301   0,13999   0,13850 
 53,10000   0,12704   0,12666   0,16581   0,09976   0,17326   0,14037   0,13881 
 53,20000   0,12732   0,12699   0,16612   0,10011   0,17357   0,14072   0,13914 
 53,30000   0,12745   0,12743   0,16631   0,10060   0,17396   0,14093   0,13945 
 53,40000   0,12758   0,12777   0,16657   0,10107   0,17428   0,14124   0,13975 
 53,50000   0,12789   0,12806   0,16684   0,10139   0,17457   0,14141   0,14003 
 53,60000   0,12808   0,12845   0,16707   0,10185   0,17468   0,14177   0,14032 
 53,70000   0,12822   0,12892   0,16737   0,10228   0,17505   0,14204   0,14065 
 53,80000   0,12846   0,12920   0,16766   0,10261   0,17522   0,14232   0,14091 
 53,90000   0,12882   0,12959   0,16781   0,10301   0,17525   0,14260   0,14118 
 54,00000   0,12900   0,12987   0,16819   0,10333   0,17452   0,14298   0,14131 
 54,10000   0,12925   0,13015   0,16851   0,10372   0,17363   0,14320   0,14141 
 54,20000   0,12937   0,13069   0,16904   0,10408   0,14851   0,14355   0,13754 
 54,30000   0,12956   0,13087   0,16935   0,10447   0,11404   0,14367   0,13199 
 54,40000   0,12989   0,13137   0,16132   0,10486   0,11400   0,14410   0,13092 
 54,50000   0,13001   0,13167   0,16051   0,10536   0,11465   0,14437   0,13109 
 54,60000   0,13022   0,13196   0,16208   0,10574   0,11523   0,14461   0,13164 
 54,70000   0,13047   0,13235   0,16333   0,10607   0,11586   0,14500   0,13218 
 54,80000   0,13075   0,13275   0,16465   0,10652   0,11657   0,14531   0,13276 
 54,90000   0,13089   0,13300   0,16590   0,10693   0,11725   0,14565   0,13327 
 55,00000   0,13112   0,13340   0,16692   0,10724   0,11788   0,14585   0,13374 
 55,10000   0,13137   0,13380   0,16769   0,10767   0,11860   0,14610   0,13421 
 55,20000   0,13158   0,13407   0,16839   0,10801   0,11941   0,14636   0,13464 
 55,30000   0,13176   0,13442   0,16901   0,10847   0,12010   0,14669   0,13508 
 55,40000   0,13203   0,13469   0,16956   0,10875   0,12073   0,14701   0,13546 
 55,50000   0,13210   0,13505   0,16990   0,10916   0,12136   0,14728   0,13581 
 55,60000   0,13239   0,13534   0,17053   0,10948   0,12199   0,14752   0,13621 
 55,70000   0,13268   0,13565   0,17090   0,10990   0,12260   0,14785   0,13660 
 55,80000   0,13282   0,13602   0,17122   0,11033   0,12313   0,14814   0,13694 
 55,90000   0,13304   0,13631   0,17171   0,11074   0,12370   0,14838   0,13731 
 56,00000   0,13326   0,13658   0,17204   0,11099   0,12429   0,14875   0,13765 
 56,10000   0,13345   0,13701   0,17246   0,11141   0,12494   0,14896   0,13804 
 56,20000   0,13360   0,13727   0,17271   0,11176   0,12547   0,14928   0,13835 
 56,30000   0,13384   0,13755   0,17297   0,11221   0,12597   0,14950   0,13867 
 56,40000   0,13409   0,13783   0,17341   0,11263   0,12647   0,14982   0,13904 
 56,50000   0,13432   0,13814   0,17355   0,11291   0,12696   0,15010   0,13933 
 56,60000   0,13442   0,13844   0,17387   0,11325   0,12746   0,15041   0,13964 
 56,70000   0,13480   0,13878   0,17412   0,11366   0,12804   0,15064   0,14001 
 56,80000   0,13499   0,13902   0,17427   0,11398   0,12838   0,15099   0,14027 
 56,90000   0,13507   0,13933   0,17454   0,11429   0,12892   0,15125   0,14057 
 57,00000   0,13531   0,13966   0,17483   0,11466   0,12940   0,15148   0,14089 
 57,10000   0,13551   0,13989   0,17495   0,11502   0,12958   0,15180   0,14112 
 57,20000   0,13567   0,14017   0,17505   0,11536   0,13008   0,15209   0,14140 
 57,30000   0,13585   0,14048   0,17519   0,11570   0,13031   0,15245   0,14166 
 57,40000   0,13607   0,14074   0,17501   0,11606   0,13071   0,15273   0,14189 
 57,50000   0,13628   0,14098   0,17345   0,11635   0,13109   0,15302   0,14186 
 57,60000   0,13648   0,14123   0,17068   0,11671   0,13085   0,15331   0,14154 
 57,70000   0,13659   0,14151   0,14634   0,11710   0,12963   0,15359   0,13746 
 57,80000   0,13682   0,14180   0,11625   0,11731   0,12961   0,15375   0,13259 
 57,90000   0,13697   0,14207   0,11696   0,11772   0,12988   0,15413   0,13296 
 58,00000   0,13707   0,14231   0,11786   0,11805   0,13030   0,15439   0,13333 
 58,10000   0,13723   0,14261   0,11875   0,11841   0,13066   0,15473   0,13373 
 58,20000   0,13727   0,14274   0,11949   0,11863   0,13095   0,15509   0,13403 
 58,30000   0,13757   0,14304   0,12029   0,11903   0,13125   0,15534   0,13442 
 58,40000   0,13773   0,14327   0,12097   0,11943   0,13103   0,15547   0,13465 
 58,50000   0,13780   0,14344   0,12174   0,11967   0,13099   0,15580   0,13490 
 58,60000   0,13802   0,14380   0,12241   0,12009   0,13131   0,15598   0,13527 
 58,70000   0,13827   0,14400   0,12314   0,12035   0,13156   0,15637   0,13561 
 58,80000   0,13833   0,14422   0,12391   0,12064   0,13189   0,15674   0,13595 
 58,90000   0,13838   0,14445   0,12471   0,12093   0,13222   0,15687   0,13626 
 59,00000   0,13857   0,14462   0,12530   0,12121   0,13210   0,15719   0,13650 
 59,10000   0,13869   0,14478   0,12584   0,12154   0,13174   0,15744   0,13667 
 59,20000   0,13878   0,14509   0,12650   0,12181   0,13198   0,15769   0,13697 
 59,30000   0,13887   0,14530   0,12719   0,12219   0,13224   0,15806   0,13731 
 59,40000   0,13900   0,14549   0,12790   0,12240   0,13247   0,15832   0,13760 
 59,50000   0,13910   0,14563   0,12846   0,12279   0,13272   0,15857   0,13788 
 59,60000   0,13931   0,14580   0,12905   0,12309   0,13173   0,15880   0,13796 
 59,70000   0,13946   0,14599   0,12972   0,12340   0,13126   0,15927   0,13818 
 59,80000   0,13948   0,14612   0,13020   0,12373   0,13149   0,15952   0,13842 
 59,90000   0,13950   0,14627   0,13087   0,12402   0,13161   0,15984   0,13868 
 60,00000   0,13965   0,14653   0,13139   0,12440   0,13190   0,16028   0,13903 
 60,10000   0,13979   0,14652   0,13197   0,12467   0,13214   0,16048   0,13926 
 60,20000   0,13993   0,14671   0,13256   0,12494   0,13237   0,16081   0,13955 
 60,30000   0,13994   0,14690   0,13296   0,12518   0,13267   0,16105   0,13978 
 60,40000   0,14012   0,14711   0,13350   0,12552   0,13295   0,16141   0,14010 
 60,50000   0,14017   0,14744   0,13402   0,12583   0,13324   0,16170   0,14040 
 60,60000   0,14022   0,14743   0,13455   0,12626   0,13341   0,16190   0,14063 
 60,70000   0,14026   0,14778   0,13521   0,12645   0,13367   0,16233   0,14095 
 60,80000   0,14036   0,14779   0,13582   0,12680   0,13397   0,16261   0,14122 
 60,90000   0,14043   0,14812   0,13649   0,12698   0,13424   0,16289   0,14153 
 61,00000   0,14062   0,14827   0,13703   0,12738   0,13453   0,16325   0,14185 
 61,10000   0,14076   0,14855   0,13766   0,12765   0,13480   0,16353   0,14216 
 61,20000   0,14083   0,14865   0,13812   0,12784   0,13499   0,16376   0,14237 
 61,30000   0,14092   0,14884   0,13866   0,12801   0,13526   0,16418   0,14264 
 61,40000   0,14108   0,14903   0,13911   0,12810   0,13557   0,16490   0,14296 
 61,50000   0,14121   0,14925   0,13948   0,12812   0,13580   0,16560   0,14324 
 61,60000   0,14126   0,14942   0,13990   0,12835   0,13605   0,16635   0,14355 
 61,70000   0,14143   0,14957   0,14027   0,12862   0,13623   0,16663   0,14379 
 61,80000   0,14162   0,14994   0,14074   0,12883   0,13650   0,16701   0,14411 
 61,90000   0,14164   0,14999   0,14104   0,12904   0,13681   0,16741   0,14432 
 62,00000   0,14190   0,15000   0,14153   0,12931   0,13693   0,16771   0,14456 
 62,10000   0,14186   0,15030   0,14186   0,12952   0,13715   0,16810   0,14480 
 62,20000   0,14192   0,15037   0,14233   0,12971   0,13659   0,16830   0,14487 
 62,30000   0,14212   0,15064   0,14256   0,13001   0,13605   0,16864   0,14500 
 62,40000   0,14209   0,15083   0,14296   0,13033   0,13630   0,16902   0,14525 
 62,50000   0,14238   0,15097   0,14330   0,13070   0,13651   0,16940   0,14554 
 62,60000   0,14239   0,15100   0,14350   0,13099   0,13668   0,16956   0,14569 
 62,70000   0,14257   0,15120   0,14389   0,13115   0,13701   0,16992   0,14596 
 62,80000   0,14254   0,15152   0,14422   0,13145   0,13729   0,17012   0,14619 
 62,90000   0,14274   0,15157   0,14448   0,13173   0,13753   0,17041   0,14641 
 63,00000   0,14274   0,15178   0,14477   0,13214   0,13767   0,17065   0,14662 
 63,10000   0,14293   0,15196   0,14505   0,13239   0,13795   0,17100   0,14688 
 63,20000   0,14289   0,15221   0,14534   0,13255   0,13819   0,17132   0,14708 
 63,30000   0,14303   0,15234   0,14560   0,13287   0,13803   0,17150   0,14723 
 63,40000   0,14309   0,15252   0,14588   0,13321   0,13797   0,17190   0,14743 
 63,50000   0,14319   0,15276   0,14618   0,13349   0,13809   0,17215   0,14764 
 63,60000   0,14330   0,15290   0,14630   0,13384   0,13836   0,17253   0,14787 
 63,70000   0,14350   0,15307   0,14652   0,13407   0,13857   0,17279   0,14809 
 63,80000   0,14352   0,15333   0,14683   0,13429   0,13891   0,17289   0,14830 
 63,90000   0,14354   0,15351   0,14707   0,13454   0,13904   0,17310   0,14847 
 64,00000   0,14366   0,15361   0,14739   0,13482   0,13929   0,17322   0,14866 
 64,10000   0,14381   0,15362   0,14772   0,13511   0,13960   0,17349   0,14889 
 64,20000   0,14386   0,15372   0,14772   0,13536   0,13983   0,17373   0,14903 
 64,30000   0,14385   0,15391   0,14804   0,13563   0,13922   0,17394   0,14910 
 64,40000   0,14392   0,15408   0,14833   0,13578   0,13892   0,17421   0,14920 
 64,50000   0,14377   0,15411   0,14849   0,13610   0,13919   0,17435   0,14934 
 64,60000   0,14382   0,15418   0,14813   0,13630   0,13937   0,17448   0,14938 
 64,70000   0,14387   0,15446   0,14775   0,13668   0,13941   0,17463   0,14947 
 64,80000   0,14400   0,15451   0,14794   0,13683   0,13826   0,17486   0,14940 
 64,90000   0,14401   0,15451   0,14819   0,13719   0,13332   0,17509   0,14872 
 65,00000   0,14410   0,15458   0,14844   0,13735   0,12588   0,17526   0,14760 
 65,10000   0,14408   0,15485   0,14852   0,13764   0,12554   0,17534   0,14766 
 65,20000   0,14416   0,15492   0,14882   0,13792   0,12597   0,17557   0,14789 
 65,30000   0,14433   0,15512   0,14887   0,13813   0,12623   0,17571   0,14806 
 65,40000   0,14426   0,15518   0,14904   0,13813   0,12652   0,17582   0,14816 
